country,year,commodity_group,commodity_group_label,flow,metric,unit,total_import_value,nordic_core_import_value,nordic_core_share,nordic_extended_import_value,nordic_extended_share,nordic_core_partner_codes,nordic_extended_partner_codes,source_name,dataset_or_table_id,source_raw_file,status,notes
NO,2015,meat,Meat and meat preparations,imports,Import value,NOK,1486214833,164607987,0.110757,164607987,0.110757,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2015,selected_food_basket,Selected food basket,imports,Import value,NOK,22414640224,3296371275,0.147063,3704076491,0.165253,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2016,cereals,Cereals and cereal preparations,imports,Import value,NOK,999249177,147040298,0.147151,147040298,0.147151,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2016,dairy_eggs,Dairy products and eggs,imports,Import value,NOK,1141447281,401226369,0.351507,401226369,0.351507,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2016,fats_oils,Fats and oils,imports,Import value,NOK,7420768336,2244682105,0.302486,2244682105,0.302486,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2016,fish_seafood,Fish and seafood,imports,Import value,NOK,3211847971,559265260,0.174126,897818502,0.279533,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2016,fruit_veg,Fruit and vegetables,imports,Import value,NOK,9711679149,295840639,0.030462,295840639,0.030462,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2016,meat,Meat and meat preparations,imports,Import value,NOK,1449866865,143473252,0.098956,143473252,0.098956,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2016,selected_food_basket,Selected food basket,imports,Import value,NOK,23934858779,3791527923,0.15841,4130081165,0.172555,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2017,cereals,Cereals and cereal preparations,imports,Import value,NOK,957793990,242808975,0.253509,242808975,0.253509,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2017,dairy_eggs,Dairy products and eggs,imports,Import value,NOK,1163242288,395872841,0.340318,395872841,0.340318,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2017,fats_oils,Fats and oils,imports,Import value,NOK,7427391243,2116576843,0.284969,2116576843,0.284969,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2017,fish_seafood,Fish and seafood,imports,Import value,NOK,3161882090,598575448,0.18931,963041264,0.304578,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2017,fruit_veg,Fruit and vegetables,imports,Import value,NOK,9778004985,263296298,0.026927,263296298,0.026927,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2017,meat,Meat and meat preparations,imports,Import value,NOK,1193900390,103175646,0.086419,103175646,0.086419,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2017,selected_food_basket,Selected food basket,imports,Import value,NOK,23682214986,3720306051,0.157093,4084771867,0.172483,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2018,cereals,Cereals and cereal preparations,imports,Import value,NOK,1624822070,242239245,0.149087,242239245,0.149087,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2018,dairy_eggs,Dairy products and eggs,imports,Import value,NOK,1279439679,414288497,0.323805,414288497,0.323805,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2018,fats_oils,Fats and oils,imports,Import value,NOK,7614459762,1859339793,0.244185,1891367505,0.248392,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2018,fish_seafood,Fish and seafood,imports,Import value,NOK,3558483449,512733598,0.144088,998300513,0.280541,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2018,fruit_veg,Fruit and vegetables,imports,Import value,NOK,10165673579,387623786,0.038131,387623786,0.038131,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2018,meat,Meat and meat preparations,imports,Import value,NOK,1074112498,145710454,0.135657,145757707,0.135701,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2018,selected_food_basket,Selected food basket,imports,Import value,NOK,25316991037,3561935373,0.140693,4079577253,0.16114,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2019,cereals,Cereals and cereal preparations,imports,Import value,NOK,1675059455,215835278,0.128852,215835278,0.128852,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2019,dairy_eggs,Dairy products and eggs,imports,Import value,NOK,1365020492,439188083,0.321745,439188083,0.321745,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2019,fats_oils,Fats and oils,imports,Import value,NOK,8727297296,1775747119,0.20347,1775747119,0.20347,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2019,fish_seafood,Fish and seafood,imports,Import value,NOK,3919541159,530973719,0.135468,991038884,0.252846,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2019,fruit_veg,Fruit and vegetables,imports,Import value,NOK,10315081269,342332093,0.033188,342332093,0.033188,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2019,meat,Meat and meat preparations,imports,Import value,NOK,1029325445,155734755,0.151298,155736412,0.151299,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2019,selected_food_basket,Selected food basket,imports,Import value,NOK,27031325116,3459811047,0.127993,3919877869,0.145012,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2020,cereals,Cereals and cereal preparations,imports,Import value,NOK,1357733461,263391740,0.193994,263391740,0.193994,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
