theme,series_family,series_id,country,commodity_group,commodity_group_label,source_name,dataset_or_table_id,period,frequency,flow,metric,unit,value,share_of_selected_food_basket,selected_food_basket_total,code_family,source_code_rule,coverage,comparability,notes
trade,food_group_import_value_monthly,is_cereals_imports,IS,cereals,Cereals and cereal preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2015-02,monthly,imports,Import value,source units (Import cif),761.400,,,SITC top-level,SITC 04,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_dairy_eggs_imports,IS,dairy_eggs,Dairy products and eggs,Statistics Iceland imports by SITC and countries,UTA06201.px,2015-02,monthly,imports,Import value,source units (Import cif),36.400,,,SITC top-level,SITC 02,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,is_fats_oils_imports,IS,fats_oils,Fats and oils,Statistics Iceland imports by SITC and countries,UTA06201.px,2015-02,monthly,imports,Import value,source units (Import cif),249.600,,,SITC top-level,SITC 41 + 42 + 43,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,is_fish_seafood_imports,IS,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,2015-02,monthly,imports,Import value,source units (Import cif),1280.100,,,SITC top-level,SITC 03,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_fruit_veg_imports,IS,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,2015-02,monthly,imports,Import value,source units (Import cif),973.800,,,SITC top-level,SITC 05,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,is_meat_imports,IS,meat,Meat and meat preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2015-02,monthly,imports,Import value,source units (Import cif),110.600,,,SITC top-level,SITC 01,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_cereals_imports,IS,cereals,Cereals and cereal preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2015-03,monthly,imports,Import value,source units (Import cif),927.100,,,SITC top-level,SITC 04,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_dairy_eggs_imports,IS,dairy_eggs,Dairy products and eggs,Statistics Iceland imports by SITC and countries,UTA06201.px,2015-03,monthly,imports,Import value,source units (Import cif),48.200,,,SITC top-level,SITC 02,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,is_fats_oils_imports,IS,fats_oils,Fats and oils,Statistics Iceland imports by SITC and countries,UTA06201.px,2015-03,monthly,imports,Import value,source units (Import cif),218.800,,,SITC top-level,SITC 41 + 42 + 43,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,is_fish_seafood_imports,IS,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,2015-03,monthly,imports,Import value,source units (Import cif),2567.600,,,SITC top-level,SITC 03,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_fruit_veg_imports,IS,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,2015-03,monthly,imports,Import value,source units (Import cif),1215.100,,,SITC top-level,SITC 05,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,is_meat_imports,IS,meat,Meat and meat preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2015-03,monthly,imports,Import value,source units (Import cif),176.700,,,SITC top-level,SITC 01,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_cereals_imports,IS,cereals,Cereals and cereal preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2015-04,monthly,imports,Import value,source units (Import cif),794.700,,,SITC top-level,SITC 04,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_dairy_eggs_imports,IS,dairy_eggs,Dairy products and eggs,Statistics Iceland imports by SITC and countries,UTA06201.px,2015-04,monthly,imports,Import value,source units (Import cif),29.600,,,SITC top-level,SITC 02,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,is_fats_oils_imports,IS,fats_oils,Fats and oils,Statistics Iceland imports by SITC and countries,UTA06201.px,2015-04,monthly,imports,Import value,source units (Import cif),155.500,,,SITC top-level,SITC 41 + 42 + 43,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,is_fish_seafood_imports,IS,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,2015-04,monthly,imports,Import value,source units (Import cif),1169.300,,,SITC top-level,SITC 03,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_fruit_veg_imports,IS,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,2015-04,monthly,imports,Import value,source units (Import cif),1054.000,,,SITC top-level,SITC 05,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,is_meat_imports,IS,meat,Meat and meat preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2015-04,monthly,imports,Import value,source units (Import cif),149.800,,,SITC top-level,SITC 01,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_cereals_imports,IS,cereals,Cereals and cereal preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2015-05,monthly,imports,Import value,source units (Import cif),772.400,,,SITC top-level,SITC 04,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_dairy_eggs_imports,IS,dairy_eggs,Dairy products and eggs,Statistics Iceland imports by SITC and countries,UTA06201.px,2015-05,monthly,imports,Import value,source units (Import cif),10.100,,,SITC top-level,SITC 02,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,is_fats_oils_imports,IS,fats_oils,Fats and oils,Statistics Iceland imports by SITC and countries,UTA06201.px,2015-05,monthly,imports,Import value,source units (Import cif),1296.900,,,SITC top-level,SITC 41 + 42 + 43,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,is_fish_seafood_imports,IS,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,2015-05,monthly,imports,Import value,source units (Import cif),1488.500,,,SITC top-level,SITC 03,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_fruit_veg_imports,IS,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,2015-05,monthly,imports,Import value,source units (Import cif),1143.200,,,SITC top-level,SITC 05,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,is_meat_imports,IS,meat,Meat and meat preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2015-05,monthly,imports,Import value,source units (Import cif),17.000,,,SITC top-level,SITC 01,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
